customer_id,signup_date,segment,region
CUST-02094,2023-07-13,smb,West
CUST-02095,2023-04-21,consumer,Central
CUST-02096,2023-10-10,smb,East
CUST-02097,2023-12-08,smb,Central
CUST-02098,2021-12-29,consumer,South
CUST-02099,2022-10-28,enterprise,South
CUST-02100,2022-06-03,consumer,West
CUST-02101,2022-02-08,smb,North
CUST-02102,2021-09-27,consumer,North
CUST-02103,2022-11-29,consumer,South
CUST-02104,2023-06-12,consumer,West
CUST-02105,2022-02-11,enterprise,East
CUST-02106,2021-05-29,consumer,South
CUST-02107,2023-05-17,smb,West
CUST-02108,2024-03-25,consumer,West
CUST-02109,2023-01-16,consumer,North
CUST-02110,2019-06-06,consumer,South
CUST-02111,2023-03-07,consumer,West
CUST-02112,2019-09-25,consumer,Central
CUST-02113,2024-10-20,consumer,Central
CUST-02114,2023-04-19,smb,West
CUST-02115,2022-11-20,consumer,South
CUST-02116,2024-01-23,consumer,North
CUST-02117,2021-03-13,consumer,South
CUST-02118,2021-05-09,smb,East
CUST-02119,2021-02-27,consumer,North
CUST-02120,2019-03-28,smb,North
CUST-02121,2020-06-08,consumer,West
CUST-02122,2021-06-15,smb,South
CUST-02123,2019-05-08,enterprise,East
CUST-02124,2019-09-05,consumer,North
CUST-02125,2022-04-12,consumer,South
CUST-02126,2021-12-29,enterprise,West
CUST-02127,2022-10-09,consumer,East
CUST-02128,2019-05-23,consumer,South
CUST-02129,2023-01-15,consumer,North
CUST-02130,2023-06-02,smb,South
CUST-02131,2023-03-12,consumer,Central
CUST-02132,2021-12-13,consumer,East
CUST-02133,2023-09-25,consumer,Central
CUST-02134,2021-08-10,smb,Central
CUST-02135,2023-08-16,smb,South
CUST-02136,2024-01-30,consumer,West
CUST-02137,2023-03-05,smb,South
CUST-02138,2021-11-21,smb,North
CUST-02139,2024-12-03,smb,South
CUST-02140,2022-06-14,enterprise,South
CUST-02141,2024-09-27,smb,East
CUST-02142,2024-11-06,consumer,North
CUST-02143,2021-10-29,smb,North
CUST-02144,2022-04-13,smb,Central
CUST-02145,2020-08-02,consumer,Central
CUST-02146,2024-02-22,consumer,West
CUST-02147,2019-03-01,consumer,South
CUST-02148,2020-11-08,consumer,South
CUST-02149,2022-01-31,smb,Central
CUST-02150,2021-01-27,consumer,North
CUST-02151,2022-10-17,smb,East
CUST-02152,2020-03-12,consumer,East
CUST-02153,2022-08-19,consumer,North
CUST-02154,2019-04-04,consumer,East
CUST-02155,2023-04-24,consumer,South
CUST-02156,2019-10-01,smb,North
CUST-02157,2023-01-24,consumer,West
CUST-02158,2023-07-03,consumer,Central
CUST-02159,2023-09-12,consumer,North
CUST-02160,2023-01-24,consumer,North
CUST-02161,2022-05-01,smb,West
CUST-02162,2022-02-04,enterprise,North
CUST-02163,2022-05-14,consumer,Central
CUST-02164,2024-01-14,consumer,South
CUST-02165,2020-09-08,smb,East
CUST-02166,2021-12-04,consumer,North
CUST-02167,2024-02-12,consumer,East
CUST-02168,2023-10-11,consumer,West
CUST-02169,2022-03-04,consumer,South
CUST-02170,2023-02-08,consumer,North
CUST-02171,2024-07-02,smb,South
CUST-02172,2022-02-08,consumer,North
CUST-02173,2019-10-21,consumer,East
CUST-02174,2024-05-24,consumer,West
CUST-02175,2024-11-16,enterprise,West
CUST-02176,2024-01-06,consumer,South
CUST-02177,2023-10-06,consumer,East
CUST-02178,2023-09-13,consumer,West
CUST-02179,2020-07-21,consumer,Central
CUST-02180,2021-06-18,enterprise,Central
CUST-02181,2020-02-11,consumer,South
CUST-02182,2024-03-07,smb,Central
CUST-02183,2022-06-27,consumer,West
CUST-02184,2021-05-11,smb,West
CUST-02185,2020-05-30,consumer,South
CUST-02186,2019-06-11,enterprise,South
CUST-02187,2022-05-13,enterprise,South
CUST-02188,2021-01-20,enterprise,East
CUST-02189,2024-04-03,smb,West
CUST-02190,2024-09-05,enterprise,West
CUST-02191,2023-11-15,smb,North
CUST-02192,2021-03-22,consumer,Central
CUST-02193,2022-02-15,smb,Central
CUST-02194,2024-07-20,smb,Central
CUST-02195,2023-05-10,consumer,East
CUST-02196,2024-08-24,smb,East
CUST-02197,2019-08-24,consumer,Central
CUST-02198,2019-02-17,consumer,North
CUST-02199,2020-01-07,smb,Central
CUST-02200,2024-03-03,consumer,Central
CUST-02201,2021-02-25,consumer,West
CUST-02202,2022-02-03,consumer,West
CUST-02203,2024-07-07,enterprise,South
CUST-02204,2019-05-07,consumer,West
CUST-02205,2022-05-14,consumer,North
CUST-02206,2021-12-19,smb,West
CUST-02207,2023-10-08,smb,West
CUST-02208,2023-09-16,enterprise,Central
CUST-02209,2024-10-08,smb,South
CUST-02210,2022-07-11,smb,North
CUST-02211,2020-05-19,smb,South
CUST-02212,2020-11-14,consumer,East
CUST-02213,2020-07-08,consumer,South
CUST-02214,2019-11-20,smb,East
CUST-02215,2023-12-27,consumer,South
CUST-02216,2024-09-29,consumer,West
CUST-02217,2024-08-07,smb,East
CUST-02218,2022-02-20,enterprise,East
CUST-02219,2023-12-11,consumer,North
CUST-02220,2023-07-09,consumer,West
CUST-02221,2020-02-09,smb,Central
CUST-02222,2022-12-05,consumer,Central
CUST-02223,2021-12-24,consumer,North
CUST-02224,2023-07-24,smb,North
CUST-02225,2021-11-19,consumer,West
CUST-02226,2019-01-01,consumer,East
CUST-02227,2020-04-27,consumer,Central
CUST-02228,2021-06-14,enterprise,West
CUST-02229,2022-07-06,consumer,South
CUST-02230,2021-08-24,smb,South
CUST-02231,2019-05-15,smb,South
CUST-02232,2024-09-08,smb,Central
CUST-02233,2022-09-05,consumer,East
CUST-02234,2020-11-18,consumer,West
CUST-02235,2022-08-30,smb,North
CUST-02236,2022-11-08,smb,North
CUST-02237,2019-11-22,consumer,West
CUST-02238,2019-07-10,smb,South
CUST-02239,2023-09-30,smb,South
CUST-02240,2021-09-15,enterprise,South
CUST-02241,2022-11-04,consumer,North
CUST-02242,2020-05-11,consumer,West
CUST-02243,2023-05-09,smb,South
CUST-02244,2023-09-23,smb,South
CUST-02245,2022-07-20,enterprise,East
CUST-02246,2024-02-14,consumer,North
CUST-02247,2020-05-25,smb,East
CUST-02248,2023-06-09,consumer,South
CUST-02249,2022-08-08,smb,South
CUST-02250,2019-11-28,consumer,Central
CUST-02251,2020-07-09,enterprise,South
CUST-02252,2023-03-04,consumer,East
CUST-02253,2024-02-07,smb,Central
CUST-02254,2023-03-10,consumer,Central
CUST-02255,2021-07-30,smb,East
CUST-02256,2023-09-12,consumer,East
CUST-02257,2022-04-23,consumer,East
CUST-02258,2022-09-29,smb,West
CUST-02259,2022-09-21,consumer,East
CUST-02260,2024-05-08,smb,North
CUST-02261,2022-02-10,consumer,Central
CUST-02262,2022-02-04,smb,East
CUST-02263,2022-04-18,consumer,West
CUST-02264,2019-06-04,smb,North
CUST-02265,2023-06-07,consumer,East
CUST-02266,2022-12-01,consumer,North
CUST-02267,2020-07-24,enterprise,East
CUST-02268,2019-11-04,enterprise,South
CUST-02269,2019-04-22,smb,West
CUST-02270,2023-12-10,consumer,North
CUST-02271,2023-02-05,consumer,South
CUST-02272,2024-02-05,smb,East
CUST-02273,2020-04-11,consumer,North
CUST-02274,2019-12-23,consumer,South
CUST-02275,2019-07-03,consumer,North
CUST-02276,2021-10-26,enterprise,South
CUST-02277,2021-11-02,smb,South
CUST-02278,2019-06-08,consumer,East
CUST-02279,2021-08-30,consumer,North
CUST-02280,2021-12-13,consumer,North
CUST-02281,2020-03-04,consumer,West
CUST-02282,2020-08-17,consumer,Central
CUST-02283,2023-11-25,consumer,South
CUST-02284,2023-10-29,consumer,South
CUST-02285,2021-12-01,enterprise,South
CUST-02286,2020-07-11,consumer,Central
CUST-02287,2023-05-22,consumer,East
CUST-02288,2020-10-29,consumer,West
CUST-02289,2022-06-26,enterprise,East
CUST-02290,2021-02-13,consumer,South
CUST-02291,2024-10-27,smb,Central
CUST-02292,2020-01-10,smb,North
CUST-02293,2022-01-02,consumer,West
CUST-02294,2021-05-24,enterprise,Central
CUST-02295,2019-10-25,enterprise,South
CUST-02296,2019-01-24,consumer,South
CUST-02297,2020-08-16,consumer,North
CUST-02298,2021-06-30,consumer,West
CUST-02299,2022-11-10,consumer,South
CUST-02300,2021-08-28,smb,West
CUST-02301,2019-07-26,consumer,South
CUST-02302,2021-03-17,consumer,East
CUST-02303,2020-04-29,consumer,South
CUST-02304,2024-01-19,consumer,North
CUST-02305,2020-12-15,consumer,North
CUST-02306,2021-09-24,consumer,Central
CUST-02307,2019-10-08,consumer,North
CUST-02308,2021-10-18,enterprise,North
CUST-02309,2022-08-01,smb,North
CUST-02310,2024-03-21,consumer,South
CUST-02311,2020-08-27,consumer,South
CUST-02312,2024-07-26,consumer,South
CUST-02313,2021-08-06,smb,Central
CUST-02314,2021-09-10,smb,Central
CUST-02315,2022-04-17,consumer,West
CUST-02316,2021-04-28,consumer,South
CUST-02317,2020-12-26,consumer,East
CUST-02318,2022-06-29,consumer,North
CUST-02319,2022-10-12,consumer,South
CUST-02320,2019-08-12,consumer,Central
CUST-02321,2023-06-06,consumer,North
CUST-02322,2022-06-20,consumer,Central
CUST-02323,2020-07-14,consumer,North
CUST-02324,2020-08-31,smb,West
CUST-02325,2023-01-25,consumer,North
CUST-02326,2019-12-12,consumer,East
CUST-02327,2024-07-11,consumer,West
CUST-02328,2020-04-29,smb,North
CUST-02329,2020-07-19,consumer,East
CUST-02330,2021-08-18,consumer,North
CUST-02331,2019-10-05,enterprise,North
CUST-02332,2022-02-05,consumer,South
CUST-02333,2023-11-22,consumer,East
CUST-02334,2021-01-30,consumer,East
CUST-02335,2022-06-06,enterprise,East
CUST-02336,2024-05-29,consumer,West
CUST-02337,2023-04-01,smb,East
CUST-02338,2023-04-15,consumer,East
CUST-02339,2023-06-15,consumer,East
CUST-02340,2021-03-11,consumer,North
CUST-02341,2020-03-14,consumer,North
CUST-02342,2024-03-27,consumer,South
CUST-02343,2020-05-28,consumer,East
CUST-02344,2019-02-19,smb,East
CUST-02345,2020-02-17,enterprise,Central
CUST-02346,2021-04-26,consumer,Central
CUST-02347,2024-04-30,smb,North
CUST-02348,2022-03-14,smb,South
CUST-02349,2022-03-11,enterprise,West
CUST-02350,2020-08-05,consumer,East
CUST-02351,2021-08-17,consumer,East
CUST-02352,2024-10-23,enterprise,South
CUST-02353,2019-07-10,consumer,North
CUST-02354,2020-11-28,smb,West
CUST-02355,2023-11-01,consumer,Central
CUST-02356,2021-12-04,consumer,Central
CUST-02357,2021-06-15,consumer,Central
CUST-02358,2019-09-03,smb,Central
CUST-02359,2021-03-28,smb,East
CUST-02360,2022-11-04,enterprise,North
CUST-02361,2020-12-27,consumer,North
CUST-02362,2022-11-30,smb,West
CUST-02363,2020-06-15,consumer,Central
CUST-02364,2021-05-30,consumer,South
CUST-02365,2022-04-11,consumer,North
CUST-02366,2022-09-13,consumer,East
CUST-02367,2024-08-31,consumer,West
CUST-02368,2019-03-15,smb,North
CUST-02369,2021-09-29,consumer,West
CUST-02370,2020-02-11,smb,South
CUST-02371,2021-08-23,consumer,East
CUST-02372,2022-05-11,consumer,East
CUST-02373,2022-05-24,consumer,Central
CUST-02374,2023-07-13,consumer,North
CUST-02375,2023-12-16,consumer,West
CUST-02376,2024-09-14,enterprise,West
CUST-02377,2023-07-14,consumer,Central
CUST-02378,2022-05-23,consumer,North
CUST-02379,2020-01-29,smb,West
CUST-02380,2022-06-13,consumer,North
CUST-02381,2024-02-02,smb,West
CUST-02382,2020-05-07,enterprise,East
CUST-02383,2021-10-21,smb,East
CUST-02384,2020-09-04,consumer,South
CUST-02385,2022-06-11,consumer,Central
CUST-02386,2021-05-31,smb,South
CUST-02387,2019-07-02,smb,West
CUST-02388,2024-08-21,enterprise,North
CUST-02389,2019-05-06,consumer,Central
CUST-02390,2019-07-12,smb,South
CUST-02391,2019-02-26,consumer,South
CUST-02392,2020-03-27,enterprise,Central
CUST-02393,2023-12-31,enterprise,East
CUST-02394,2019-07-16,smb,North
CUST-02395,2024-07-15,consumer,East
CUST-02396,2022-08-26,consumer,North
CUST-02397,2023-06-08,consumer,North
CUST-02398,2020-05-16,consumer,Central
CUST-02399,2019-08-20,consumer,East
CUST-02400,2022-04-03,smb,West
