order_id,order_ts,customer_id,region,channel,sku,qty,unit_price,discount_pct,status
ORD-1010121,2025-05-29T10:50:00,CUST-00308,West,mobile,SKU-0092,3,437.81,0.19,completed
ORD-1010263,2025-08-26T04:58:00,CUST-01251,West,partner,SKU-0059,8 ,72.86,0.34,completed
ORD-1000529,16/12/2025 11:02,CUST-01099,East,partner,SKU-0165,4,16.65,0.00,completed
ORD-1003640,2025-11-06T07:20:00,CUST-01967,West,mobile,SKU-0109,5,14.49,0.00,completed
ORD-1010936,2025-05-07T12:13:00,CUST-00690,North,mobile,SKU-0071,4 ,133.35,0.00,completed
ORD-1010388,2025-02-07T12:00:00,CUST-01236,West,mobile,SKU-0002,5,72.84,0.00,completed
ORD-1009941,2025-09-03T14:28:00,CUST-01059,South,partner,SKU-0165,3,17.71,0.00,completed
ORD-1009829,2025-08-05T20:33:00,CUST-00329,East,mobile,SKU-0165,6,16.84,0.12,completed
ORD-1003153,2025-10-03T06:40:00,CUST-01301,South,retail,SKU-0091,2,433.27,0.00,completed
ORD-1011638,2025-08-13T20:01:00,CUST-00417,Central,retail,SKU-0038,2,360.69,0.00,completed
ORD-1008614,2025-11-19T00:21:00,CUST-00155,East,mobile,SKU-0100,8,382.74,0.00,completed
ORD-1000878,2025-06-29T00:02:00,CUST-01029,West,retail,SKU-0003,6,251.87,0.00,completed
ORD-1001585,2025-01-31T22:55:00,CUST-00510,West,web,SKU-0075,-2,384.47,0.00,returned
ORD-1011523,2025-08-06T06:08:00,CUST-02149,Central,mobile,SKU-0042,-6 ,400.52,0.11,returned
ORD-1009173,2025-12-03T09:52:00,CUST-01266,East,web,SKU-0132,-6,105.52,0.00,returned
ORD-1001405,2025-04-07T22:17:00,CUST-00577,East,retail,SKU-0135,6,76.97,0.26,completed
ORD-1009799,2025-12-08T17:24:00,CUST-00896,West,partner,SKU-0172,2,201.54,0.18,completed
ORD-1003894,2025-10-03T01:29:00,CUST-00656,North,retail,SKU-0147,4,276.24,0.00,completed
ORD-1008149,2025-11-14T14:17:00,CUST-02143,North,mobile,SKU-0059,-4,74.33,0.15,returned
ORD-1001704,2025-11-17T11:27:00,CUST-00176,North,mobile,SKU-0081,1,209.25,0.00,cancelled
ORD-1009343,2025-07-21T14:41:00,CUST-00911,North,partner,SKU-0009,2,347.79,0.19,completed
ORD-1000511,2025-09-03T08:41:00,CUST-01187,South,web,SKU-0076,7,343.11,0.12,completed
ORD-1004486,2025-04-12T22:06:00,CUST-01475,South,retail,SKU-0042,6,430.00,0.00,completed
ORD-1001204,18/06/2025 14:57,CUST-01689,South,partner,SKU-0147,4,310.76,0.16,completed
ORD-1001360,2025-04-16T02:39:00,CUST-01175,East,mobile,SKU-0128,4,145.48,0.00,completed
ORD-1002519,2025-01-29T15:39:00,CUST-00463,South,web,SKU-0117,5,145.11,0.00,completed
ORD-1012062,2025-11-23T14:52:00,CUST-01046,South,web,SKU-0160,8,166.50,0.15,completed
ORD-1010978,2025-10-11T10:14:00,CUST-00704,East,web,SKU-0041,4,99.08,0.28,completed
ORD-1009309,2025-06-17T23:43:00,CUST-01320,South,partner,SKU-0124,2,267.86,0.00,completed
ORD-1003388,2025-11-18T23:47:00,CUST-00012,North,mobile,SKU-0054,7,109.67,0.28,completed
ORD-1001326,2025-11-28T01:33:00,CUST-00528,South,retail,SKU-0118,8,65.97,0.27,completed
ORD-1009493,2025-03-06T11:14:00,CUST-01967,West,partner,SKU-0055,8,198.84,0.00,completed
ORD-1000349,2025-03-09T20:36:00,CUST-01890,East,retail,SKU-0054,4,106.64,0.00,completed
ORD-1003754,2025-08-10T03:02:00,CUST-02300,North,partner,SKU-0090,7 ,76.73,0.00,completed
ORD-1003654,2025-02-04T10:32:00,CUST-00293,North,mobile,SKU-0059,1,69.58,0.00,completed
ORD-1000532,2025-02-21T10:12:00,CUST-02143,North,mobile,SKU-0158,7,317.93,0.21,completed
ORD-1000900,2025-01-25T16:05:00,CUST-01794,East,partner,SKU-0047,8,122.38,0.00,completed
ORD-1004578,2025-11-05T11:32:00,CUST-00884,East,retail,SKU-0177,8,220.83,0.00,completed
ORD-1008550,2025-08-14T20:21:00,CUST-00449,South,partner,SKU-0054,3,109.97,0.26,completed
ORD-1010876,2025-07-25T01:49:00,CUST-01610,East,mobile,SKU-0073,1 ,337.64,0.20,completed
ORD-1002331,2025-02-13T19:05:00,CUST-01467,West,partner,SKU-0079,4,398.59,0.00,completed
ORD-1011923,2025-07-03T07:15:00,CUST-01617,Central,web,SKU-0030,3,350.01,0.08,completed
ORD-1003506,2025-05-26T04:43:00,CUST-01266,East,retail,SKU-0049,1,487.84,0.25,completed
ORD-1002505,22/07/2025 12:55,CUST-02135,South,partner,SKU-0028,5,248.17,0.00,completed
ORD-1011906,2025-01-26T00:14:00,CUST-02360,North,partner,SKU-0020,4,88.32,0.00,completed
ORD-1007035,2025-01-07T03:42:00,CUST-02016,West,web,SKU-0076,7,301.20,0.00,completed
ORD-1001687,2025-07-06T23:17:00,CUST-01415,Central,retail,SKU-0138,6,436.18,0.00,completed
ORD-1007103,2025-12-25T14:00:00,CUST-02025,East,web,SKU-0146,4,387.09,0.00,completed
ORD-1006561,2025-06-06T21:32:00,CUST-00925,South,retail,SKU-0100,3,355.99,0.12,completed
ORD-1008050,2025-01-03T06:47:00,CUST-00867,North,mobile,SKU-0029,3,246.39,0.00,completed
ORD-1005180,2025-07-03T15:07:00,CUST-02101,North,retail,SKU-0101,5,442.01,0.00,completed
ORD-1003687,2025-10-11T04:29:00,CUST-01132,South,retail,SKU-0177,2,239.05,0.34,completed
ORD-1010283,2025-09-20T09:55:00,CUST-01270,North,mobile,SKU-0019,-2,159.47,0.00,returned
ORD-1012756,2025-08-09T14:18:00,CUST-02104,West,retail,SKU-0062,1,51.13,0.00,completed
ORD-1010361,2025-12-07T04:01:00,CUST-00380,East,retail,SKU-0142,7,192.75,0.22,completed
ORD-1003265,2025-08-11T06:45:00,CUST-01236,West,retail,SKU-0025,6,388.97,0.30,completed
ORD-1003191,2025-12-22T13:38:00,CUST-01254,East,partner,SKU-0015,8,199.67,0.33,completed
ORD-1010173,2025-03-30T02:18:00,CUST-01923,South,partner,SKU-0060,5,269.66,0.00,completed
ORD-1003749,2025-10-25T10:52:00,CUST-00066,East,partner,SKU-0004,7,106.66,0.00,completed
ORD-1007376,2025-05-05T07:58:00,CUST-00473,South,retail,SKU-0099,5,259.61,0.08,completed
ORD-1009585,2025-05-09T07:03:00,CUST-01749,East,partner,SKU-0108,1,282.74,0.00,completed
ORD-1001502,2025-03-29T07:47:00,CUST-00358,South,web,SKU-0006,6,334.68,0.00,completed
ORD-1010925,2025-11-29T06:15:00,CUST-01693,East,mobile,SKU-0106,8,71.17,0.08,completed
ORD-1008835,2025-12-26T05:50:00,CUST-01976,South,web,SKU-0164,5,237.57,0.00,completed
ORD-1003557,2025-05-08T10:44:00,CUST-02184,West,web,SKU-0005,4,291.21,0.00,completed
ORD-1009494,2025-06-22T16:41:00,CUST-00578,North,retail,SKU-0082,7,281.81,0.19,completed
ORD-1008703,2025-10-21T08:09:00,CUST-00356,Central,partner,SKU-0048,8,278.22,0.00,completed
ORD-1009775,2025-12-06T20:14:00,CUST-01817,West,mobile,SKU-0091,1,518.53,0.00,cancelled
ORD-1008263,2025-05-23T03:58:00,CUST-01794,East,partner,SKU-0143,4,145.68,0.00,completed
ORD-1000344,2025-01-15T04:04:00,CUST-00916,South,partner,SKU-0002,5,83.08,0.00,completed
ORD-1002696,19/11/2025 06:31,CUST-01154,West,retail,SKU-0112,6,159.46,0.08,completed
ORD-1011382,2025-10-06T19:35:00,CUST-02324,West,web,SKU-0153,1,306.32,,completed
ORD-1004410,2025-07-31T01:04:00,CUST-02124,North,mobile,SKU-0177,-8,221.11,0.00,returned
ORD-1010857,2025-11-02T20:40:00,CUST-00549,West,retail,SKU-0153,8,293.89,0.31,completed
ORD-1012694,2025-03-02T16:30:00,CUST-01992,East,web,SKU-0074,3 ,30.93,0.00,completed
ORD-1002916,2025-11-08T03:50:00,CUST-01396,North,partner,SKU-0148,3,418.03,0.09,completed
ORD-1002061,2025-09-05T15:33:00,CUST-00221,North,retail,SKU-0080,6,238.96,0.00,completed
ORD-1003877,09/03/2025 12:45,CUST-00425,East,partner,SKU-0038,-6,314.96,0.07,returned
ORD-1003583,2025-08-04T03:14:00,CUST-01230,North,mobile,SKU-0068,4,326.36,0.00,completed
ORD-1011617,2025-11-13T14:58:00,CUST-01802,West,partner,SKU-0006,-1,313.17,0.00,returned
ORD-1005196,2025-07-01T00:39:00,CUST-00998,South,partner,SKU-0174,7,246.95,0.12,completed
ORD-1010741,2025-12-07T02:53:00,CUST-00673,South,partner,SKU-0096,2,237.25,0.31,completed
ORD-1005151,2025-12-13T10:25:00,CUST-02344,East,web,SKU-0061,-6,214.36,0.21,returned
ORD-1008714,2025-07-19T00:31:00,CUST-02200,Central,retail,SKU-0044,8,199.80,0.26,completed
ORD-1009789,2025-07-06T08:33:00,CUST-01662,West,retail,SKU-0087,7,230.59,0.00,completed
ORD-1005891,2025-04-13T05:04:00,CUST-00909,Central,web,SKU-0001,3,294.45,0.22,completed
ORD-1009502,2025-12-26T14:47:00,CUST-00273,South,mobile,SKU-0168,-3,20.70,0.13,returned
ORD-1010786,2025-05-22T17:16:00,CUST-01868,North,mobile,SKU-0022,7,245.10,0.00,completed
ORD-1010896,2025-03-28T11:01:00,CUST-01935,West,mobile,SKU-0048,5,296.79,0.00,completed
ORD-1002642,2025-12-08T21:32:00,CUST-00356,Central,mobile,SKU-0019,3,173.91,0.20,completed
ORD-1003577,26/12/2025 14:28,CUST-00336,North,web,SKU-0112,4,188.24,0.00,completed
ORD-1010380,2025-01-19T23:50:00,CUST-01400,West,mobile,SKU-0173,1,178.31,0.18,completed
ORD-1002090,22/03/2025 00:44,CUST-01091,West,mobile,SKU-0002,8.0,75.69,0.29,completed
ORD-1009291,2025-08-24T04:52:00,CUST-00035,Central,web,SKU-0100,7,359.35,0.00,completed
ORD-1011510,2025-05-14T08:00:00,CUST-01439,West,mobile,SKU-0161,6,385.20,,completed
ORD-1003192,2025-06-14T04:49:00,CUST-00930,Central,mobile,SKU-0137,8,348.68,0.10,cancelled
ORD-1002535,2025-03-17T10:56:00,CUST-02115,South,partner,SKU-0084,4,317.05,0.00,completed
ORD-1005680,2025-06-16T03:53:00,CUST-01968,West,web,SKU-0055,4,174.50,0.00,completed
ORD-1009892,2025-11-03T18:05:00,CUST-02087,Central,partner,SKU-0012,-2,441.46,0.00,returned
ORD-1001342,2025-07-29T07:33:00,CUST-00490,East,partner,SKU-0110,1,41.39,0.31,completed
ORD-1003011,2025-07-21T09:57:00,CUST-01345,West,partner,SKU-0038,8,351.71,0.20,completed
ORD-1000171,2025-05-03T12:49:00,CUST-02030,Central,web,SKU-0150,7,25.88,0.00,completed
ORD-1001698,2025-04-23T13:33:00,CUST-01559,West,retail,SKU-0045,4,26.48,0.11,completed
ORD-1001367,2025-02-06T05:25:00,CUST-00865,East,retail,SKU-0036,8,274.69,0.08,completed
ORD-1012367,2025-06-25T00:43:00,CUST-00942,West,web,SKU-0059,3,77.71,0.00,completed
ORD-1004624,2025-12-12T12:04:00,CUST-00391,North,retail,SKU-0072,1,457.36,0.00,completed
ORD-1007271,2025-11-08T20:35:00,CUST-00572,East,mobile,SKU-0020,8.0,93.70,0.00,completed
ORD-1005136,2025-05-22T06:40:00,CUST-01035,South,retail,SKU-0024,7,435.30,0.00,cancelled
ORD-1007094,2025-02-21T22:57:00,CUST-02069,West,retail,SKU-0127,1,403.60,0.26,completed
ORD-1006492,2025-06-28T05:04:00,CUST-01539,East,mobile,SKU-0124, 4,266.34,0.12,completed
ORD-1011145,2025-06-28T07:02:00,CUST-02169,South,retail,SKU-0003,1,287.85,0.00,completed
ORD-1004222,2025-01-03T08:21:00,CUST-02171,South,mobile,SKU-0087,5,236.11,0.27,completed
ORD-1008634,31/07/2025 13:38,CUST-01183,East,partner,SKU-0084,3,314.12,0.34,completed
ORD-1001979,2025-07-13T20:39:00,CUST-00185,North,retail,SKU-0086,6,173.55,0.25,completed
ORD-1006677,2025-03-10T02:10:00,CUST-00857,North,retail,SKU-0026,6,312.42,0.00,cancelled
ORD-1005432,2025-05-05T08:49:00,CUST-02216,West,retail,SKU-0174,1,255.70,0.14,cancelled
ORD-1001910,2025-05-06T08:28:00,CUST-01313,South,web,SKU-0019,3,169.91,0.00,completed
ORD-1003210,2025-07-05T22:09:00,CUST-00111,East,mobile,SKU-0019,3,149.70,,completed
ORD-1010704,2025-03-14T07:41:00,CUST-00861,Central,partner,SKU-0131,6,471.70,0.33,completed
ORD-1006127,2025-08-28T05:53:00,CUST-02163,Central,web,SKU-0162,5,77.00,0.00,completed
ORD-1005997,2025-05-07T09:46:00,CUST-00699,Central,web,SKU-0074,6,35.04,0.22,completed
ORD-1010287,2025-09-30T01:30:00,CUST-01047,Central,web,SKU-0021,8,335.01,0.00,completed
ORD-1007170,2025-06-10T22:49:00,CUST-00917,West,partner,SKU-0171,7,211.72,0.00,cancelled
ORD-1003865,2025-08-07T09:59:00,CUST-01404,North,retail,SKU-0093,-4,458.34,0.00,returned
ORD-1004312,2025-09-02T18:52:00,CUST-01024,North,mobile,SKU-0174,1,226.91,0.11,completed
ORD-1005455,2025-10-29T17:38:00,CUST-01366,East,partner,SKU-0028,1,253.74,0.06,completed
ORD-1003169,2025-11-08T10:49:00,CUST-01819,South,mobile,SKU-0002,6,78.93,0.30,completed
ORD-1000466,2025-01-01T19:24:00,CUST-01530,West,retail,SKU-0160,7,159.41,0.00,cancelled
ORD-1011494,2025-07-05T03:26:00,CUST-00453,North,mobile,SKU-0048,2,295.66,0.30,completed
ORD-1000778,2025-09-09T17:05:00,CUST-01699,North,partner,SKU-0145, 4,38.27,0.29,completed
ORD-1001476,2025-09-24T14:50:00,CUST-02195,East,retail,SKU-0162,6,78.96,0.33,completed
ORD-1005177,2025-11-28T09:03:00,CUST-00763,North,retail,SKU-0005,5,271.04,0.00,completed
ORD-1002770,2025-08-01T10:29:00,CUST-00527,Central,mobile,SKU-0146,5,393.85,0.26,completed
ORD-1011081,2025-05-12T22:25:00,CUST-01746,North,web,SKU-0043,5,519.12,0.00,completed
ORD-1006966,2025-05-24T23:04:00,CUST-00327,West,web,SKU-0049,5,497.74,0.22,completed
ORD-1005043,2025-08-07T13:15:00,CUST-02331,North,retail,SKU-0064,7,165.49,0.00,completed
ORD-1000953,2025-02-03T04:08:00,CUST-02274,South,partner,SKU-0130,1,192.35,0.25,completed
ORD-1007378,2025-08-24T09:34:00,CUST-00122,North,web,SKU-0126,1 ,210.77,0.00,completed
ORD-1012034,2025-10-10T21:38:00,CUST-00926,East,web,SKU-0062,5,50.72,0.00,completed
ORD-1006063,2025-07-19T10:09:00,CUST-02114,West,mobile,SKU-0111,4,222.40,0.17,completed
ORD-1008925,2025-03-29T08:29:00,CUST-01400,West,mobile,SKU-0078,3,282.80,0.00,completed
ORD-1006883,2025-02-23T18:16:00,CUST-00450,North,partner,SKU-0174,7,230.84,0.00,completed
ORD-1001400,2025-07-07T05:20:00,CUST-01192,East,web,SKU-0144,5,126.53,0.00,completed
ORD-1009881,2025-08-13T23:35:00,CUST-02138,North,partner,SKU-0111,6,187.53,0.31,completed
ORD-1007297,2025-12-05T19:21:00,CUST-00947,Central,mobile,SKU-0004,6,102.35,0.00,completed
ORD-1008674,2025-01-23T18:00:00,CUST-01543,Central,mobile,SKU-0159,8,425.87,0.07,completed
ORD-1008188,2025-02-06T11:14:00,CUST-00976,West,mobile,SKU-0053,-4,78.29,0.00,returned
ORD-1006271,2025-08-12T20:51:00,CUST-02332,South,partner,SKU-0011,3,255.87,0.00,completed
ORD-1006517,2025-01-04T13:00:00,CUST-00269,South,partner,SKU-0162,-2,80.37,0.15,returned
ORD-1007496,2025-09-24T05:10:00,CUST-02253,Central,partner,SKU-0089,7,216.79,0.00,completed
ORD-1009312,2025-09-10T08:18:00,CUST-01070,West,retail,SKU-0056,3,312.58,0.26,cancelled
ORD-1011223,2025-01-02T03:44:00,CUST-00186,East,retail,SKU-0035,2,335.02,0.00,completed
ORD-1003023,2025-06-24T23:10:00,CUST-01545,East,retail,SKU-0034,4,448.06,0.17,completed
ORD-1008026,2025-03-17T06:29:00,CUST-00225,North,mobile,SKU-0050,7,59.91,0.00,completed
ORD-1000058,2025-02-18T13:07:00,CUST-01629,North,mobile,SKU-0001,3,298.36,0.22,completed
ORD-1011480,2025-03-01T11:56:00,CUST-01851,West,partner,SKU-0036,6,307.79,0.00,completed
ORD-1001150,2025-12-01T21:24:00,CUST-02360,North,partner,SKU-0042,2,382.28,0.06,completed
ORD-1004903,2025-12-11T01:34:00,CUST-02245,East,web,SKU-0092,4,392.86,0.00,completed
ORD-1002820,2025-09-01T23:13:00,CUST-01172,West,mobile,SKU-0063,5,73.87,0.16,completed
ORD-1004143,2025-01-05T05:40:00,CUST-02125,South,web,SKU-0081,8,229.82,0.00,completed
ORD-1002317,2025-06-09T04:21:00,CUST-02272,East,retail,SKU-0029,3,224.34,0.00,completed
ORD-1010203,2025-08-13T05:52:00,CUST-00276,East,mobile,SKU-0040,2,429.34,0.05,completed
ORD-1009742,2025-06-14T06:18:00,CUST-02038,East,retail,SKU-0143,2,144.94,0.28,completed
ORD-1000947,02/05/2025 09:36,CUST-00732,East,web,SKU-0084,7,302.47,0.18,completed
ORD-1004118,2025-11-27T22:52:00,CUST-00240,North,mobile,SKU-0042,6,370.57,0.00,cancelled
ORD-1012596,2025-12-07T18:08:00,CUST-02260,North,mobile,SKU-0082,3,248.44,0.00,completed
ORD-1004133,2025-02-12T03:48:00,CUST-00966,North,web,SKU-0167,5 ,336.85,0.00,completed
ORD-1008054,2025-06-27T22:41:00,CUST-00461,North,partner,SKU-0007,4,451.98,0.21,completed
ORD-1008636,2025-09-09T03:19:00,CUST-01189,East,partner,SKU-0012,6,464.95,0.07,completed
ORD-1008977,2025-12-07T20:42:00,CUST-00723,West,mobile,SKU-0047,4,141.04,0.00,completed
ORD-1007191,2025-01-08T20:00:00,CUST-01495,West,web,SKU-0177,-7,212.69,0.00,returned
ORD-1008623,2025-10-30T19:16:00,CUST-01640,Central,web,SKU-0147,2,300.53,0.07,completed
ORD-1011574,2025-02-03T18:31:00,CUST-00622,South,retail,SKU-0123,8,357.10,0.19,cancelled
ORD-1005788,2025-12-07T19:13:00,CUST-00689,South,partner,SKU-0027,2,301.44,0.00,completed
ORD-1012753,10/12/2025 20:55,CUST-00515,North,web,SKU-0085,4,25.01,0.00,completed
ORD-1004142,2025-11-10T13:17:00,CUST-02217,East,partner,SKU-0063,3,72.23,0.22,cancelled
ORD-1009024,2025-04-01T18:11:00,CUST-01737,East,mobile,SKU-0060,2,268.31,0.00,completed
ORD-1001582,2025-11-16T16:12:00,CUST-00605,East,partner,SKU-0121,8,284.55,0.29,completed
ORD-1010637,2025-05-15T07:12:00,CUST-00208,Central,partner,SKU-0178,3,489.25,0.00,completed
ORD-1011529,12/10/2025 14:43,CUST-00666,East,partner,SKU-0170,4,318.23,0.34,completed
ORD-1004233,2025-01-27T02:17:00,CUST-00665,South,partner,SKU-0130,8,187.64,0.34,completed
ORD-1007698,2025-03-31T02:49:00,CUST-01892,Central,web,SKU-0122,3,115.52,0.13,completed
ORD-1003746,2025-09-12T17:32:00,CUST-00879,West,retail,SKU-0098,-5,255.75,0.00,returned
ORD-1010730,2025-02-01T06:28:00,CUST-00738,East,mobile,SKU-0049, -6,469.54,0.00,returned
ORD-1007821,2025-08-21T21:05:00,CUST-02271,South,partner,SKU-0178,1.0,513.52,0.00,completed
ORD-1004892,2025-12-04T16:01:00,CUST-00335,North,retail,SKU-0076,3,341.27,0.00,completed
ORD-1012752,2025-06-19T23:00:00,CUST-01676,South,retail,SKU-0175,6,492.83,0.20,completed
ORD-1002762,2025-01-18T17:15:00,CUST-01024,North,mobile,SKU-0156,7,176.61,0.19,completed
ORD-1003561,2025-08-31T04:00:00,CUST-01877,East,partner,SKU-0147,8,275.36,0.00,completed
ORD-1001374,2025-04-11T00:34:00,CUST-02360,North,web,SKU-0150, 6,28.07,0.15,completed
ORD-1008860,2025-11-03T13:01:00,CUST-00605,East,web,SKU-0066,-6,138.38,0.00,returned
ORD-1008696,2025-10-08T23:50:00,CUST-00964,East,partner,SKU-0002,4,71.29,0.18,completed
ORD-1002329,2025-09-29T02:07:00,CUST-01273,West,web,SKU-0018,6,469.21,0.06,completed
ORD-1008987,2025-05-15T15:00:00,CUST-01843,East,web,SKU-0101,7,482.87,0.00,completed
ORD-1001648,2025-12-21T21:31:00,CUST-02337,East,partner,SKU-0166,5,161.60,0.00,completed
ORD-1004299,2025-08-10T08:41:00,CUST-01820,East,partner,SKU-0156,1,201.25,0.00,completed
ORD-1011808,2025-01-12T21:23:00,CUST-00795,West,retail,SKU-0055,-2,198.69,0.00,returned
ORD-1007719,2025-06-19T13:06:00,CUST-02228,West,partner,SKU-0139,6 ,107.40,0.14,completed
ORD-1006713,2025-04-02T09:34:00,CUST-01738,West,retail,SKU-0134,4 ,176.45,0.00,completed
ORD-1004072,2025-02-03T22:47:00,CUST-01533,Central,mobile,SKU-0117,6,150.74,0.34,completed
ORD-1008553,2025-11-27T05:13:00,CUST-00559,Central,web,SKU-0034,2,486.61,0.00,completed
ORD-1007240,2025-08-24T03:48:00,CUST-01639,Central,web,SKU-0111,8,215.80,0.06,cancelled
ORD-1011606,2025-07-24T10:37:00,CUST-00428,Central,retail,SKU-0090,1,76.16,0.15,cancelled
ORD-1004964,2025-12-04T08:30:00,CUST-01594,West,web,SKU-0001,2,296.49,0.29,completed
ORD-1001863,2025-09-20T18:22:00,CUST-00797,South,mobile,SKU-0097,-1 ,205.33,0.14,returned
ORD-1008875,2025-04-12T15:23:00,CUST-02280,North,retail,SKU-0140,7,80.16,0.00,completed
ORD-1003239,2025-06-16T19:41:00,CUST-01264,Central,partner,SKU-0032,-2,140.39,0.00,returned
ORD-1000820,2025-06-09T11:15:00,CUST-00557,North,web,SKU-0168,8,19.10,0.10,completed
ORD-1007068,2025-09-24T00:48:00,CUST-00624,South,partner,SKU-0062,2,48.10,0.18,completed
ORD-1009797,2025-10-07T08:49:00,CUST-00008,West,partner,SKU-0062,2,44.52,0.00,completed
ORD-1004622,2025-07-20T06:04:00,CUST-00686,East,retail,SKU-0124,7,260.92,0.00,completed
ORD-1000461,2025-01-14T07:02:00,CUST-01382,East,mobile,SKU-0172,5,175.49,0.35,completed
ORD-1008377,2025-08-16T23:49:00,CUST-00684,North,partner,SKU-0064,5,152.95,0.00,completed
ORD-1004103,2025-09-22T06:10:00,CUST-02133,Central,mobile,SKU-0128,2,151.57,0.30,completed
ORD-1007190,28/04/2025 03:08,CUST-01223,Central,web,SKU-0042,4,421.20,0.26,completed
ORD-1007581,2025-01-16T14:47:00,CUST-00121,East,mobile,SKU-0083,6,55.06,0.25,completed
ORD-1001983,2025-06-03T16:26:00,CUST-00525,East,partner,SKU-0156,8,205.23,0.19,completed
ORD-1006625,2025-08-23T09:52:00,CUST-02044,South,retail,SKU-0101,4,478.96,0.10,completed
ORD-1001762,2025-02-24T11:54:00,CUST-01676,South,web,SKU-0010,7,127.56,0.11,completed
ORD-1006935,2025-01-09T12:23:00,CUST-00389,West,web,SKU-0073,1,298.03,0.00,cancelled
ORD-1010657,2025-06-05T21:01:00,CUST-00356,Central,retail,SKU-0170,6,344.78,0.30,completed
ORD-1008748,2025-06-12T12:19:00,CUST-00910,East,partner,SKU-0042,7,382.21,0.00,completed
ORD-1004300,2025-11-26T20:58:00,CUST-02113,Central,web,SKU-0128,6,154.46,0.00,completed
ORD-1008581,2025-08-23T00:45:00,CUST-01920,Central,retail,SKU-0083,4,51.80,0.29,completed
ORD-1012827,2025-12-29T23:22:00,CUST-02153,North,mobile,SKU-0161,2,386.72,0.14,completed
ORD-1002818,2025-12-19T09:43:00,CUST-02023,Central,partner,SKU-0158,4,292.92,0.29,completed
ORD-1011130,2025-09-25T22:48:00,CUST-01249,North,retail,SKU-0141,1,198.55,0.00,completed
ORD-1010162,2025-06-04T09:47:00,CUST-01450,East,retail,SKU-0126,3,233.16,0.13,completed
ORD-1001254,2025-11-04T06:26:00,CUST-00291,Central,partner,SKU-0061,3,200.02,,cancelled
ORD-1004119,2025-09-14T07:50:00,CUST-00360,Central,mobile,SKU-0007,1,474.42,0.00,completed
ORD-1005302,2025-03-02T08:50:00,CUST-02222,Central,web,SKU-0174,3,246.81,0.00,completed
ORD-1005659,2025-03-28T10:09:00,CUST-01819,South,retail,SKU-0172,3,171.75,0.00,completed
ORD-1003422,2025-08-19T11:05:00,CUST-02210,North,web,SKU-0157,1,425.15,0.20,completed
ORD-1004804,2025-08-14T22:08:00,CUST-01352,North,retail,SKU-0164,1,246.57,0.07,completed
ORD-1004691,2025-12-12T07:44:00,CUST-01699,North,mobile,SKU-0048,1,300.73,0.00,completed
ORD-1010020,16/09/2025 02:10,CUST-01162,East,partner,SKU-0142, 7,214.41,0.05,completed
ORD-1005676,2025-11-18T04:22:00,CUST-02079,South,mobile,SKU-0088,7,402.52,0.15,completed
ORD-1002867,2025-02-16T05:26:00,CUST-01492,Central,partner,SKU-0019,1,157.48,0.00,completed
ORD-1001911,2025-02-02T23:59:00,CUST-00410,East,mobile,SKU-0059,2,66.53,0.12,completed
ORD-1003154,2025-11-12T00:35:00,CUST-01935,West,web,SKU-0179,7,21.73,0.00,completed
ORD-1007163,2025-06-03T17:41:00,CUST-01223,Central,retail,SKU-0095,-6.0,87.68,0.00,returned
ORD-1010976,2025-08-07T17:33:00,CUST-02314,Central,mobile,SKU-0092,8,437.84,0.00,completed
ORD-1000245,2025-05-08T02:10:00,CUST-00517,North,web,SKU-0041,8,105.16,0.11,completed
ORD-1005166,2025-02-14T19:19:00,CUST-02025,East,partner,SKU-0143,2,125.05,0.00,completed
ORD-1011897,2025-01-16T14:47:00,CUST-01701,South,mobile,SKU-0079,7,381.01,0.16,completed
ORD-1011992,2025-07-04T06:04:00,CUST-01099,East,mobile,SKU-0061,4,228.32,0.31,completed
ORD-1009738,2025-05-23T23:23:00,CUST-01477,South,retail,SKU-0032,8,157.34,0.00,completed
ORD-1006428,2025-12-27T07:03:00,CUST-01575,North,web,SKU-0131,1,510.23,0.00,cancelled
ORD-1011301,2025-04-04T23:54:00,CUST-01204,Central,partner,SKU-0097,1,181.01,0.00,completed
ORD-1005678,2025-08-05T07:31:00,CUST-00032,Central,partner,SKU-0032,2,157.95,0.00,cancelled
ORD-1005824,2025-05-15T15:27:00,CUST-00074,West,mobile,SKU-0004,6,111.09,0.07,completed
ORD-1006013,2025-09-25T21:03:00,CUST-02039,South,retail,SKU-0069,5 ,349.27,0.15,completed
ORD-1003472,2025-05-11T07:45:00,CUST-01852,West,web,SKU-0001,-2,275.64,0.00,returned
ORD-1008525,2025-05-08T10:19:00,CUST-01732,North,mobile,SKU-0135,5,79.62,0.31,completed
ORD-1004531,2025-06-06T16:29:00,CUST-00354,North,retail,SKU-0030,-6.0,368.37,0.00,returned
ORD-1007328,2025-11-27T10:57:00,CUST-01308,Central,partner,SKU-0061,6,222.62,0.00,completed
ORD-1001606,2025-08-27T20:37:00,CUST-01633,Central,web,SKU-0113,1,20.18,0.00,completed
ORD-1004848,2025-07-18T01:43:00,CUST-00785,West,mobile,SKU-0045,3,26.07,0.00,completed
ORD-1011726,2025-01-18T22:05:00,CUST-00712,Central,web,SKU-0023, 4,39.97,0.00,completed
ORD-1007211,2025-03-24T23:04:00,CUST-00869,North,web,SKU-0168,6,20.07,0.28,completed
ORD-1002755,2025-05-21T15:24:00,CUST-00828,West,mobile,SKU-0077,2,337.78,0.08,completed
